company_id,company_name,city,latitude,longitude,size_category,revenue,gross_margin,operating_expenses,profit,profit_margin,num_projects,leads_count,conversion_rate,founded_year,employees
CONST_1264,Strategic Works,New York,40.56841405338944,-73.94009546848645,Small,2233899.52,0.2476,465604.71,87499.94,0.0392,4,40,0.1847,1961,6
CONST_1265,ABC Construction,San Francisco,37.69711333072567,-122.52417173790222,Small,1798670.5,0.1978,419357.78,-63633.98,-0.0354,5,10,0.3985,2018,8
CONST_1266,United Construction Partners,Boston,42.44468896402331,-70.96530268407344,Small,5261577.29,0.3496,866313.45,973026.48,0.1849,12,72,0.2399,1985,22
CONST_1267,Professional Building Inc,Seattle,47.57830080997113,-122.43819024667646,Small,3423305.64,0.2639,828511.15,74859.51,0.0219,4,36,0.2671,2019,13
CONST_1268,Smith & Sons Building,Phoenix,33.40140625943868,-111.95415348266148,Medium,17444022.48,0.208,2225720.44,1401797.54,0.0804,12,10,0.3976,1982,46
CONST_1269,Professional Infrastructure,Dallas,32.86509831604697,-96.68807217663047,Small,3747061.4,0.1707,867649.41,-228000.56,-0.0608,2,17,0.2325,1984,9
CONST_1270,Professional Properties Inc,Dallas,32.716092262389466,-96.88642382883809,Medium,24695647.26,0.2016,2616873.16,2360877.7,0.0956,15,14,0.3412,1955,83
CONST_1271,Jones Development,San Francisco,37.92737414886394,-122.30148542837642,Small,2534477.7,0.3204,583402.98,228718.69,0.0902,13,8,0.2601,1950,11
CONST_1272,United Constructors,New York,40.90118110311848,-73.90204406481953,Small,8519832.65,0.2867,1470673.32,971655.27,0.114,5,21,0.2512,1976,25
CONST_1273,Smith & Associates Development,New York,40.76606357433024,-73.89380495080847,Small,6405018.9,0.287,1088802.25,749269.52,0.117,3,19,0.3177,1971,21
CONST_1274,ReliableSmith & Associates Construction,Miami,25.754939587564916,-80.33289676558529,Small,5117122.37,0.3479,1087134.06,693155.55,0.1355,2,89,0.3014,1996,19
CONST_1275,Modern Builders Enterprises,New York,40.8345536135789,-73.9406875384952,Large,127627226.14,0.1983,21639446.68,3673622.14,0.0288,11,13,0.2156,1950,372
CONST_1276,United Building LLC,Chicago,41.708220162292776,-87.5320340863035,Small,4721864.7,0.2247,852203.87,208985.33,0.0443,6,30,0.2634,2015,22
CONST_1277,Smith & Associates Construction,Chicago,41.90519213427075,-87.41282292512494,Small,9851438.85,0.2335,1298483.72,1002034.62,0.1017,8,44,0.174,1980,35
CONST_1278,United Constructors,Phoenix,33.5068725347036,-112.31432397909813,Small,7857665.55,0.2231,1822766.22,-69973.64,-0.0089,9,4,0.2484,1966,33
CONST_1279,EliteSmith & Associates Building,San Francisco,37.69743159423362,-122.47844488657758,Small,6828432.95,0.3297,1143956.95,1107490.99,0.1622,9,21,0.109,2000,18
CONST_1280,Smith & Sons Properties,Dallas,32.84913568193078,-96.9433436156018,Small,9518575.4,0.1643,1646059.65,-81685.66,-0.0086,9,30,0.3666,1973,28
CONST_1281,AdvancedSmith & Sons Constructors,Houston,30.006701368877504,-95.41191023390546,Small,3243860.26,0.2853,385645.04,539801.2,0.1664,9,51,0.1066,1987,9
CONST_1282,Smith & Associates Builders,Houston,29.75371085219424,-95.42436553943625,Small,3923135.84,0.3364,791608.3,528170.56,0.1346,10,27,0.2431,2012,12
CONST_1283,Reliable Infrastructure Corp,Boston,42.23581739416702,-71.1288319044732,Medium,23992131.52,0.2447,5225968.24,644891.88,0.0269,5,7,0.3427,2004,110
CONST_1284,Elite Construction,Los Angeles,33.98240659292361,-118.09466880556447,Small,2288373.61,0.2159,427578.8,66422.24,0.029,17,23,0.1411,1960,6
CONST_1285,ABC Construction,San Francisco,37.87526579343721,-122.58070781536757,Medium,38199385.54,0.1665,5857771.29,501522.9,0.0131,5,17,0.2595,1952,164
CONST_1286,Smith & Associates Building,Boston,42.358999367837164,-71.17075602477813,Small,9323867.52,0.1995,2087026.82,-227379.41,-0.0244,4,15,0.2628,2002,35
CONST_1287,ABC Building,Chicago,41.85934889527847,-87.64357858611923,Small,1959065.95,0.1761,214191.35,130785.42,0.0668,4,45,0.1546,1968,7
CONST_1288,Innovative Builders Corp,San Francisco,37.923329909091834,-122.54527701549091,Small,3462682.53,0.1685,610285.09,-26891.34,-0.0078,6,27,0.1087,1986,8
CONST_1289,QualitySmith & Sons Builders,Houston,29.593544204563944,-95.43425077018756,Small,7787816.79,0.1978,1640438.77,-100359.05,-0.0129,10,36,0.2744,2016,35
CONST_1290,Brown Development,Miami,25.76731672564671,-80.20953071491934,Small,7233568.22,0.1963,1558339.41,-138509.91,-0.0191,4,11,0.2561,1994,25
CONST_1291,Miller Builders,Chicago,42.00810444024813,-87.60832009850208,Small,5698754.28,0.1888,1159259.82,-83227.26,-0.0146,6,34,0.1054,1998,15
CONST_1292,Johnson Construction,Boston,42.30417742020448,-71.0671136663554,Small,3191556.35,0.168,530795.56,5390.97,0.0017,12,14,0.329,1986,8
CONST_1293,Miller Constructors,New York,40.80437398191576,-74.0148260230135,Small,7833912.12,0.1679,1362314.45,-46976.01,-0.006,6,8,0.2482,1971,25
CONST_1294,Smith & Sons Construction,Seattle,47.499114270444835,-122.2633920403361,Medium,35511226.09,0.2762,7583934.14,2224687.89,0.0626,4,12,0.2188,1955,111
CONST_1295,ABC Builders,Boston,42.37410169108753,-71.02303252939488,Small,3948895.27,0.214,588283.31,256650.69,0.065,20,9,0.2266,1973,15
CONST_1296,ABC Infrastructure,San Francisco,37.75313448788619,-122.36963518046838,Small,2126823.84,0.3011,439838.38,200636.81,0.0943,3,12,0.1915,1989,8
CONST_1297,Johnson Building,Dallas,32.778897121718394,-96.9767143667629,Small,9192044.79,0.1587,1975100.3,-516237.16,-0.0562,17,13,0.2405,1967,34
CONST_1298,ABC Construction,Los Angeles,34.24198680757991,-118.3372177763115,Small,9549483.46,0.2178,1976574.5,102833.38,0.0108,8,77,0.3159,2021,39
CONST_1299,ABC Constructors,Boston,42.32005252606787,-71.12097493837187,Medium,21438427.18,0.2699,5248175.57,538466.09,0.0251,12,7,0.2757,1961,61
CONST_1300,Premier Development,Miami,25.61923934125841,-80.00848858516015,Medium,26382349.32,0.2763,4921410.57,2369033.95,0.0898,3,9,0.1453,1976,101
CONST_1301,Smith & Sons Infrastructure,San Francisco,37.87803160619335,-122.48813171430399,Small,7583034.35,0.3457,891051.19,1730549.89,0.2282,7,3,0.1911,1998,29
CONST_1302,Strategic Properties,Boston,42.15272174616,-71.09933653256803,Medium,22412405.26,0.16,5037873.04,-1452574.58,-0.0648,6,18,0.2583,1950,75
CONST_1303,Johnson Properties,Los Angeles,34.16140554114388,-118.24731435972205,Medium,36079634.15,0.2702,8613047.17,1136603.79,0.0315,3,7,0.2057,1997,111
CONST_1304,ABC Development,New York,40.631541548574475,-74.04047520176788,Large,353633777.35,0.3066,54820843.64,53596492.88,0.1516,3,17,0.4239,2003,1443
CONST_1305,United Constructors,Seattle,47.57587392223333,-122.3609195606377,Large,295031320.07,0.2373,47890801.73,22113396.43,0.075,11,14,0.2971,2020,917
CONST_1306,Strategic Infrastructure Group,Chicago,41.84996616942913,-87.72604988349194,Medium,36610516.97,0.2244,8086960.55,127564.5,0.0035,7,18,0.1579,1972,114
CONST_1307,Reliable Constructors Enterprises,San Francisco,37.70418994141238,-122.49201495172902,Small,3785580.63,0.2353,613591.24,277334.06,0.0733,11,25,0.1502,1971,10
CONST_1308,InnovativeSmith & Sons Building,New York,40.79893741832635,-74.04115294278911,Small,4478582.33,0.1976,1010484.14,-125493.18,-0.028,12,41,0.1584,2007,18
CONST_1309,PremierSmith & Sons Development,Miami,25.780720170477863,-80.29633787830788,Medium,26301056.92,0.1813,3782986.96,984419.4,0.0374,7,9,0.1694,1987,67
CONST_1310,ABC Works,Seattle,47.705569351555546,-122.2532501052649,Small,5570380.13,0.3179,1280432.14,490273.58,0.088,7,6,0.3997,2011,15
CONST_1311,QualitySmith & Associates Building,Houston,29.591368097412282,-95.34412527389604,Small,3379106.06,0.2172,765330.09,-31457.0,-0.0093,10,12,0.197,1969,9
CONST_1312,Jones Construction,Dallas,32.82373927420091,-96.74841655755878,Medium,30735927.63,0.3323,4576356.22,5637494.04,0.1834,4,45,0.2774,2021,80
CONST_1313,Williams Infrastructure,New York,40.79327874435274,-73.99270351039574,Medium,29257856.42,0.3481,4888236.37,5296171.88,0.181,8,20,0.0987,2012,129
CONST_1314,Innovative Infrastructure,San Francisco,37.682599430288114,-122.44446906561966,Large,323628028.39,0.2502,50917333.04,30040127.08,0.0928,8,12,0.1506,2004,933
CONST_1315,Modern Development,Los Angeles,34.19883118029178,-118.28664740601623,Medium,28850408.44,0.1504,4358794.91,-20674.7,-0.0007,13,7,0.2859,1950,125
CONST_1316,ABC Builders,New York,40.731524302233616,-74.14654227726535,Small,9467714.23,0.3159,1056798.89,1933583.37,0.2042,9,30,0.2925,1989,36
CONST_1317,Miller Building,Houston,29.921408710268157,-95.36779702511757,Small,9907235.81,0.1768,2120942.02,-369486.39,-0.0373,10,17,0.2573,1972,29
CONST_1318,Premier Constructors Associates,Miami,25.587366859793345,-80.26860092350435,Small,5227767.51,0.2033,1266141.42,-203480.09,-0.0389,6,28,0.1339,1953,20
CONST_1319,ABC Builders,Boston,42.18469214480708,-70.94239005869348,Medium,11464388.63,0.2372,1348614.05,1371076.21,0.1196,6,53,0.2986,1959,36
CONST_1320,Professional Infrastructure,Los Angeles,34.07630789764058,-118.36569526844168,Small,4252913.34,0.2819,635892.0,563107.5,0.1324,10,10,0.3822,1967,15
CONST_1321,Johnson Constructors,Chicago,41.784255859622995,-87.50743892620133,Medium,33804685.23,0.2596,8079194.53,695923.32,0.0206,32,11,0.0509,1994,144
CONST_1322,Innovative Development Partners,New York,40.865804744156165,-74.11646309924186,Small,2724430.22,0.2035,387813.54,166737.27,0.0612,10,12,0.2261,2017,13
CONST_1323,ABC Building,Dallas,32.77842195827306,-96.99177751085246,Small,9270922.46,0.3229,2013785.06,979482.99,0.1057,5,25,0.2596,2013,41
CONST_1324,EliteSmith & Sons Works,Boston,42.350197372731195,-71.14874904867727,Small,9021636.34,0.2465,1085714.06,1138498.29,0.1262,6,51,0.2846,2018,25
CONST_1325,Johnson Properties,Chicago,41.92317156200325,-87.59195261833435,Small,2052509.24,0.2263,277137.99,187353.0,0.0913,8,31,0.332,2023,5
CONST_1326,Elite Construction,San Francisco,37.97488140670143,-122.26193991894722,Small,1365465.83,0.3447,152971.53,317726.21,0.2327,4,15,0.4664,1951,5
CONST_1327,Brown Construction,San Francisco,37.96746486758741,-122.41845617075639,Medium,49004069.42,0.2724,6160039.63,7187824.95,0.1467,8,17,0.2562,1963,196
CONST_1328,Quality Builders,San Francisco,37.861607158314676,-122.47382654980966,Small,4779404.55,0.1912,781678.6,132094.46,0.0276,8,33,0.2806,2000,23
CONST_1329,Smith & Sons Construction,Los Angeles,34.09779683998806,-118.31557683641711,Medium,37354389.0,0.2312,7442515.82,1192714.02,0.0319,5,10,0.4128,2005,104
CONST_1330,Johnson Works,Los Angeles,34.19290848335224,-118.38459039044254,Medium,32998195.42,0.2861,4980971.95,4460629.64,0.1352,4,11,0.254,1985,113
CONST_1331,ModernSmith & Sons Properties,Chicago,41.89149402959306,-87.71407039936608,Small,5138041.98,0.346,621146.99,1156503.49,0.2251,16,61,0.1787,1969,22
CONST_1332,Modern Infrastructure,Houston,29.748702374334894,-95.51283236657305,Medium,28757422.92,0.2869,6833079.12,1418221.13,0.0493,5,19,0.2353,2000,103
CONST_1333,Innovative Building LLC,Dallas,32.831627502563826,-96.73552042929882,Small,8180326.6,0.2214,1966656.94,-155474.81,-0.019,3,9,0.2098,1966,21
CONST_1334,Johnson Constructors,Dallas,32.710400578951514,-96.70951291246908,Large,477118874.01,0.3387,106056984.95,55561030.19,0.1165,9,9,0.2686,1976,2254
CONST_1335,ABC Building,Seattle,47.62671848907362,-122.21188658129175,Medium,13804374.97,0.2331,2965326.98,252053.36,0.0183,4,3,0.2627,1986,60
CONST_1336,ABC Building,New York,40.78040116307672,-74.15398553430192,Small,3238441.14,0.1836,680554.51,-85907.5,-0.0265,8,94,0.1901,1953,15
CONST_1337,United Infrastructure Partners,San Francisco,37.70146799976867,-122.52033705181793,Small,4518474.61,0.199,616655.45,282420.26,0.0625,26,25,0.2021,1999,14
CONST_1338,Elite Builders,San Francisco,37.801571176482746,-122.5143600244065,Small,9526046.61,0.319,2356631.25,682391.78,0.0716,15,38,0.1183,1951,43
CONST_1339,Smith & Associates Works,Houston,29.78982050199296,-95.18828773774506,Medium,15425264.23,0.2371,3777594.0,-120163.76,-0.0078,3,26,0.1372,1972,77
CONST_1340,Jones Constructors,New York,40.60176620713635,-73.86190369286768,Medium,49894293.95,0.2084,9710502.68,687548.51,0.0138,2,8,0.3567,1955,171
CONST_1341,Smith & Sons Building,San Francisco,37.8155149952093,-122.27750959305247,Small,3343917.1,0.1926,769486.62,-125366.06,-0.0375,9,21,0.3304,1981,16
CONST_1342,Innovative Infrastructure Corp,Phoenix,33.39089418038126,-112.19092113327977,Small,9159900.13,0.1863,1400518.85,305765.34,0.0334,3,33,0.3254,1986,23
CONST_1343,Innovative Building Partners,Dallas,32.68286707959632,-96.77247852952956,Medium,35531024.78,0.1774,4325416.42,1976247.78,0.0556,4,70,0.1878,2010,174
CONST_1344,ABC Builders,San Francisco,37.70760127808348,-122.49412476920081,Small,7960839.01,0.1707,1874138.95,-515082.58,-0.0647,5,8,0.3267,1980,24
CONST_1345,Elite Development,Seattle,47.603673207862535,-122.46292532554243,Small,9013748.27,0.1506,1282807.28,74964.84,0.0083,7,24,0.3145,1979,32
CONST_1346,ABC Construction,New York,40.84549940334879,-73.92133493114173,Small,8802945.85,0.2992,991835.21,1641672.11,0.1865,13,16,0.1692,2022,23
CONST_1347,Modern Construction Solutions,San Francisco,37.767992187838246,-122.29747498642247,Small,1325057.68,0.2717,200430.15,159598.12,0.1204,4,14,0.2195,1955,4
CONST_1348,Brown Works,New York,40.75926252056781,-74.09881705524191,Large,458269286.27,0.1771,55799475.78,25364608.57,0.0553,17,9,0.2673,1977,1356
CONST_1349,Professional Construction Enterprises,Boston,42.348544444613324,-71.05568845445676,Small,5021571.29,0.2358,1224762.62,-40710.28,-0.0081,12,34,0.4211,1953,19
CONST_1350,Innovative Constructors Group,Chicago,41.88167754852958,-87.62894623848209,Large,162560280.72,0.2129,31579142.93,3031964.4,0.0187,16,16,0.3837,2014,653
CONST_1351,Quality Building,Boston,42.41222773722163,-71.08587406066115,Medium,14234930.22,0.1944,2498965.29,268407.37,0.0189,8,70,0.3235,1995,48
CONST_1352,Professional Construction Inc,New York,40.90509934548285,-74.20869687655896,Small,1943840.99,0.1568,413096.97,-108352.21,-0.0557,9,29,0.2391,2020,5
CONST_1353,Brown Building,Houston,29.665366970999095,-95.28481113537791,Medium,26205857.53,0.1577,2811223.02,1320430.33,0.0504,3,71,0.4053,1954,66
CONST_1354,ABC Properties,Dallas,32.73581038250105,-96.65375435123856,Small,9937573.45,0.3041,1764982.88,1257126.71,0.1265,3,23,0.2238,1982,29
CONST_1355,ABC Building,Boston,42.402550702329926,-71.08899114908046,Small,6917743.31,0.1789,1103796.74,133961.72,0.0194,5,36,0.2274,2012,17
CONST_1356,ABC Constructors,New York,40.800251767454135,-74.08651319883859,Medium,20052758.75,0.3319,2889691.98,3766528.2,0.1878,6,16,0.2686,1987,75
CONST_1357,ABC Constructors,Houston,29.707783462893982,-95.3364964315738,Medium,34961749.22,0.1978,6657220.42,258336.96,0.0074,21,4,0.3691,2017,127
CONST_1358,ABC Builders,Dallas,32.660409886229985,-96.84402011785812,Medium,42473215.1,0.1924,9991718.8,-1821983.01,-0.0429,4,35,0.2233,2009,163
CONST_1359,Modern Works,Los Angeles,34.150269995122734,-118.11629403567332,Medium,37406907.61,0.1748,9036413.09,-2496164.72,-0.0667,4,6,0.273,1990,110
CONST_1360,Johnson Construction,Seattle,47.726612774046345,-122.41349717958904,Small,8596708.61,0.1935,878759.97,784505.6,0.0913,5,7,0.2093,2014,21
CONST_1361,Modern Constructors Partners,Los Angeles,33.9520000181824,-118.21421765395425,Small,4056316.67,0.179,927791.83,-201659.76,-0.0497,4,39,0.2477,1962,11
CONST_1362,Modern Construction,Houston,29.754684942133295,-95.2736360299163,Small,7338826.25,0.2308,1798984.49,-104983.61,-0.0143,4,44,0.2674,1973,19
CONST_1363,ABC Works,San Francisco,37.64322094410817,-122.21579571671599,Small,1652639.47,0.3488,380938.98,195520.16,0.1183,5,9,0.2485,1976,5
CONST_1364,ModernSmith & Associates Builders,San Francisco,37.76844221213473,-122.42936432465059,Small,7650703.59,0.2316,1351214.04,420758.18,0.055,11,26,0.1703,1954,19
CONST_1365,Reliable Construction Associates,Boston,42.50646103934986,-71.0838367838348,Small,6783703.96,0.1647,684933.06,432547.08,0.0638,4,12,0.4107,1956,32
CONST_1366,Jones Works,Miami,25.713419931131508,-80.2320246866266,Small,3485676.61,0.2296,491812.94,308344.49,0.0885,4,8,0.1579,1960,17
CONST_1367,Strategic Construction Associates,San Francisco,37.886455372507626,-122.25806410709205,Medium,13188189.58,0.1782,2455964.06,-105694.37,-0.008,11,52,0.1633,2020,63
CONST_1368,ReliableSmith & Sons Infrastructure,New York,40.60794275317517,-74.05935301786981,Small,8302055.31,0.2842,851009.77,1508590.54,0.1817,5,71,0.0895,2015,28
CONST_1369,Smith & Associates Constructors,Los Angeles,33.8708401470536,-118.34478055705118,Small,8794959.05,0.2672,2125605.19,224672.29,0.0255,8,12,0.3715,2000,35
CONST_1370,ABC Development,New York,40.68788789965113,-73.96817757213334,Large,336549134.77,0.2377,83238187.8,-3226397.34,-0.0096,9,31,0.379,1968,1011
CONST_1371,ABC Works,Seattle,47.591695756987015,-122.18457971615963,Small,2071239.2,0.2319,351887.89,128430.76,0.062,5,6,0.2664,1952,5
CONST_1372,ABC Infrastructure,New York,40.76887418070182,-73.92381518785868,Small,6133529.21,0.2406,846045.9,629887.42,0.1027,16,17,0.2797,1993,17
CONST_1373,Premier Building,New York,40.62345533078288,-73.89173325011775,Small,7207979.1,0.1521,1050684.2,45970.61,0.0064,6,19,0.2243,1991,32
CONST_1374,Modern Works,Houston,29.72952382088066,-95.46094274375379,Small,3467868.45,0.2522,856164.84,18503.93,0.0053,16,11,0.2889,2008,10
CONST_1375,Brown Builders,Los Angeles,34.14275703956018,-118.24869164110223,Small,1814939.29,0.2205,195357.55,204888.84,0.1129,10,32,0.1484,1964,6
CONST_1376,Elite Works Corp,Houston,29.873206525738926,-95.45149885473418,Small,4026033.76,0.2672,716802.69,358860.23,0.0891,4,39,0.1852,1981,18
CONST_1377,AdvancedSmith & Associates Constructors,Boston,42.381456693329255,-70.928748863652,Medium,14810070.94,0.1749,3586694.33,-995750.11,-0.0672,15,57,0.1505,1990,37
CONST_1378,Williams Development,San Francisco,37.880450191223254,-122.36667908340715,Small,9734383.82,0.2666,1647463.79,948037.77,0.0974,6,18,0.1343,1986,29
CONST_1379,Jones Building,Boston,42.40977377567757,-71.17470018065222,Medium,10892914.92,0.1608,1959653.46,-207986.49,-0.0191,21,50,0.3156,1993,43
CONST_1380,Smith & Sons Builders,Houston,29.8813086398014,-95.42529404347094,Medium,34083654.66,0.263,4171675.04,4792512.52,0.1406,4,20,0.1991,1969,96
CONST_1381,Johnson Constructors,Seattle,47.57298614700075,-122.12862508418473,Medium,21778275.71,0.2557,4922302.44,647452.42,0.0297,11,32,0.1874,1978,78
CONST_1382,Modern Building Enterprises,San Francisco,37.7920941403174,-122.38609978705509,Medium,10174825.79,0.254,1348907.51,1235863.32,0.1215,8,16,0.2524,1982,26
CONST_1383,Jones Builders,New York,40.88972977462632,-74.11392898138567,Medium,48056556.57,0.2625,11731251.47,882316.31,0.0184,4,51,0.3123,2022,214
CONST_1384,Modern Development Group,Miami,25.90390867046553,-80.30276989703471,Small,8115006.15,0.1903,1401931.42,141970.57,0.0175,8,12,0.4709,2015,29
CONST_1385,Reliable Infrastructure Associates,San Francisco,37.910243506290776,-122.51593961591817,Small,3408072.61,0.2589,752321.09,130061.53,0.0382,5,11,0.2737,1983,12
CONST_1386,Advanced Works Corp,Houston,30.116045807437683,-95.43054735446391,Small,3094022.53,0.2288,558876.01,149064.34,0.0482,5,26,0.1852,1950,8
CONST_1387,Smith & Sons Builders,New York,40.56048070075824,-73.86830228744512,Medium,40649556.07,0.265,5655113.71,5117715.43,0.1259,4,15,0.2228,1954,154
CONST_1388,Modern Properties,San Francisco,37.784373847583296,-122.3629800311941,Small,1188864.84,0.2046,198976.23,44254.79,0.0372,8,22,0.3228,1964,4
CONST_1389,ReliableSmith & Sons Builders,Los Angeles,34.083217582718284,-118.2490263253214,Medium,19314190.06,0.2356,4509657.15,41163.01,0.0021,6,11,0.2182,1953,57
